Time,compartment,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm_max,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
19.7,1.0,2.975977814888684E-5,2.9987475012413246E-4,0.0024215522619994993,1.253195331420313E-4,0.7880051469425005,0.29595081505558224,0.03261467590627421,0.4215321631603599,0.3404830001461749,0.2745166432623857,0.03935159679400902,1.431908625767356E-4,2.402218511131788E-7,1.2524987586728438E-7,3.291684574572098E-4,1.2359427567427552E-4,0.04584513195200281,0.03697465827308424,1.5554120476198937E-5,1.412550169470649E-4,0.03596866280074583,0.04467974040524531,0.900049,3.603158042606339E-5,3.603327766697682E-5,1.8792682306546914E-5,1.8787481380092656E-5,0.049377168509770454,0.04937526861858147,0.02118919994603703,0.02118825254205973,0.01854927662462788,0.018539141351141326,0.0023370055042502384,0.0023331180714298407,6.871365092745418,6.876769792800421,6.696588676179992,6.701961060786797,5.558543960400773,5.5461987409626365,5.40736883879434,5.395299420111875
19.8,1.0,2.975994736513281E-5,2.9987423012612356E-4,0.002419833022195554,1.2583996053479543E-4,0.7851855440596671,0.2971438799330935,0.03356037286127264,0.40464094985783966,0.34196317851803826,0.2885905034014039,0.03869357908583283,1.4270535734501135E-4,2.4005263486720494E-7,1.2576987387618055E-7,3.2935308829591957E-4,1.2460810646498408E-4,0.045285648727460916,0.038213298581088545,1.5950667998971152E-5,1.41343974656017E-4,0.03718141763017538,0.04412500328399195,0.900049,3.6006208142869206E-5,3.600789523008074E-5,1.8870680203046473E-5,1.8865481081427082E-5,0.04940475463257245,0.049402963244387935,0.021202427370332712,0.021201596198402547,0.018701358154188864,0.018691215969747613,0.0023966448019540603,0.002392600199845673,6.787053843049488,6.7928473091191375,6.613028799831692,6.618750492598792,5.7444169887280205,5.7319947871632815,5.589386822256224,5.577212644526306
19.9,1.0,2.9760115566874836E-5,2.998737103124443E-4,0.002418124110606593,1.2636020500953138E-4,0.7823645109077317,0.2983292510322701,0.034547051520301825,0.3878879893493691,0.3430044470495287,0.3030217774729789,0.03806046655762697,1.4221565631706984E-4,2.39884433125179E-7,1.262896875554866E-7,3.2952685787882875E-4,1.2562265238436225E-4,0.044688483085160866,0.03945776960058776,1.636308935625883E-5,1.4142125432667086E-4,0.03840301516953928,0.04353651827283391,0.900049,3.598098801792178E-5,3.5982664968776856E-5,1.89486503787263E-5,1.894345313332299E-5,0.04943071130865843,0.04942902868182431,0.021213902085133542,0.02121318814900063,0.018853547463123257,0.018843397857654338,0.002458668202340525,0.0024544634034388245,6.697113889384809,6.70327246277413,6.524431545120831,6.530477740925087,5.931126863824544,5.918665440088163,5.772697952312104,5.760452275430891
20.0,1.0,2.976028275585178E-5,2.9987319069053284E-4,0.002416425509209864,1.268802590983625E-4,0.7795420348492191,0.2995071700097346,0.03557577716817195,0.3713304326620002,0.34359671212937193,0.31776548594868154,0.037453042594727017,1.417215869370823E-4,2.397172441482311E-7,1.2680930946690268E-7,3.2968973923231244E-4,1.2663796590584224E-4,0.044056214771104725,0.04070419708356691,1.6791629212110192E-5,1.4148678385080704E-4,0.03963000871870713,0.04291694868656601,0.900049,3.595591979030401E-5,3.595758662223467E-5,1.9026591711432073E-5,1.90213964200354E-5,0.04945503447488679,0.04945346088484687,0.021223613855193033,0.021223017577621055,0.019005852446776095,0.018995694885876335,0.002523111214976821,0.0025187443818165288,6.601936512478491,6.608432215665709,6.431199991804624,6.437542302984902,6.118090503896026,6.105629562535036,5.95678297256403,5.944501307806069
20.1,1.0,2.9760448933811613E-5,2.998726712683762E-4,0.002414737199892866,1.2740011479012923E-4,0.7767181030390308,0.30067788059871164,0.036647353928815664,0.35502570332069144,0.3437351315582684,0.3327707239414229,0.03687194849006157,1.4122304175603935E-4,2.3955106618839924E-7,1.2732873162367178E-7,3.2984170405777577E-4,1.2765410146141479E-4,0.04339184451061377,0.0419485451590633,1.723640482122044E-5,1.4154055342273969E-4,0.040858748759252675,0.04226930275068591,0.900049,3.593100319772699E-5,3.593265992825989E-5,1.9104502998463047E-5,1.9099309743550766E-5,0.049477719878077586,0.049476255608666364,0.021231561873498315,0.021231083013410954,0.01915828128391641,0.019148115219212218,0.0025899900709544215,0.002585460723183066,6.5019759268280195,6.508776676592066,6.333788652438122,6.340395412602887,6.304701250124381,6.292281773859495,6.141092678280741,6.128812313887901
20.2,1.0,2.9760614102512053E-5,2.998721520543244E-4,0.0024130591644466177,1.2791976371609201E-4,0.7738927034300186,0.301841625545052,0.03776228385026959,0.33903032446914305,0.34342052113676225,0.3479813682764502,0.036317667205158784,1.4071998613782825E-4,2.393858974879587E-7,1.2784794567546934E-7,3.299827236591804E-4,1.2867111433494466E-4,0.04269876443016606,0.043186688892635564,1.7697390707571578E-5,1.4158262315459966E-4,0.04208543644687447,0.04159689634796691,0.900049,3.590623797643215E-5,3.59078846231938E-5,1.918238298450479E-5,1.91771918513204E-5,0.04949876321549859,0.04949740854887706,0.021237755889329312,0.02123739347318995,0.019310842269162482,0.019300667150241698,0.0026592994538069356,0.002654608606135737,6.397744681927872,6.40481466452491,6.232697745872093,6.239534452195036,6.49033986527859,6.478003333895335,6.3250560596287455,6.312815467031171
20.3,1.0,2.976077826372097E-5,2.998716330568846E-4,0.002411391384561886,1.2843919735814723E-4,0.771065825865533,0.30299864327126447,0.03892073267953664,0.3233986714827455,0.3426595735518605,0.3633370557043439,0.03579050955733582,1.4021246412082924E-4,2.3922173627904197E-7,1.2836694311531092E-7,3.3011276996999274E-4,1.2968905943057867E-4,0.041980711575002785,0.04441449724338143,1.817440696837482E-5,1.4161312891079538E-4,0.04330618835860057,0.040903302084063765,0.900049,3.5881623861137084E-5,3.5883260441856295E-5,1.926023039300647E-5,1.925504146729664E-5,0.049518160288967064,0.049516915495498914,0.021242217061712802,0.021241969336619308,0.01946354362778199,0.019453358914586803,0.002731010789129694,0.002726161045256223,6.289806505446809,6.297106736250417,6.128465429510915,6.135495312609565,6.674387075788772,6.662174586507215,6.5080901109304925,6.495928253790085
20.4,1.0,2.9760941419216433E-5,2.998711142844952E-4,0.0024097338418286565,1.289584072742812E-4,0.768237463225847,0.30414916436854755,0.04012250555245816,0.3081817071028287,0.34146485787882835,0.37877441107720394,0.03529060370718251,1.397006017752072E-4,2.3905858078357626E-7,1.2888571550461319E-7,3.302318166440535E-4,1.3070798995672018E-4,0.04124170432639047,0.04562792332192925,1.8667112538155314E-5,1.4163228568663696E-4,0.044517110637551316,0.04019228565526632,0.900049,3.585716058502957E-5,3.585878711753644E-5,1.9338043960000476E-5,1.933285732569198E-5,0.049535907169431376,0.04953477249660802,0.021244978438716953,0.021244842852995546,0.019616393317263423,0.019606198493508028,0.0028050712896842,0.002800066880723297,6.1787666054407095,6.1862556489585705,6.021658131041181,6.0288428482899485,6.856237157923239,6.8441884982893875,6.689611040114347,6.6775665956326975
20.5,1.0,2.97611035707861E-5,2.9987059574558344E-4,0.002408086517739008,1.294773852737788E-4,0.7654076125885506,0.3052934080341257,0.04136703602235107,0.2934257776281619,0.3398544993737706,0.3942285513197462,0.03481788848816167,1.3918460781401073E-4,2.388964292139119E-7,1.2940425441639862E-7,3.3033984129377257E-4,1.3172795500981032E-4,0.04048598383328555,0.04682307633319563,1.9175002835621114E-5,1.4164038935036765E-4,0.04571439763456513,0.03946771387727334,0.900049,3.583284787975748E-5,3.583446438208678E-5,1.9415822495168686E-5,1.9410638162459795E-5,0.0495520001525451,0.049550976194065885,0.021246084862877393,0.021246058402555147,0.019769398962107904,0.01975919325147155,0.00288140425985582,0.002876250425343167,6.0652571380377145,6.072897574992832,5.912858979804953,5.920157081591001,7.035311867973511,7.023461449979345,6.869046093515673,6.85715964518477
20.6,1.0,2.9761264720227982E-5,2.9987007744717366E-4,0.0024064493936936113,1.2999612388864103E-4,0.7625762763382714,0.30643157866813847,0.04265338857250205,0.27917146414659944,0.33785202033090744,0.4096343929811692,0.03437211282425226,1.3866476907313548E-4,2.387352797720282E-7,1.299225528262094E-7,3.304368221554805E-4,1.327490024296683E-4,0.03971783897049357,0.047996396395080666,1.9697423004615444E-5,1.416378079222486E-4,0.046894345497151574,0.03873354167859629,0.900049,3.580868547574347E-5,3.5810291965804226E-5,1.9493564814387756E-5,1.9488382923931408E-5,0.04956643677008642,0.04956552332332208,0.02124559290439648,0.021245671188337287,0.01992256709948493,0.019912350364450243,0.002959908825900397,0.0029546134506923164,5.949933093025194,5.957675845574036,5.802656508926077,5.810031251789443,7.211074043916961,7.1994594592620995,7.045847747670101,7.034151824572736
20.7,1.0,2.9761424869347368E-5,2.998695593963751E-4,0.00240482245101187,1.3051461624869842E-4,0.7597434632152725,0.30756386261210483,0.0439802798594685,0.2654527819204956,0.33548516234111586,0.42492865268579777,0.03395283878950523,1.3814144594707876E-4,2.385751306526404E-7,1.3044060362471214E-7,3.3052274572685844E-4,1.3377117127829513E-4,0.038941631151056935,0.04914461069103713,2.0233570734073708E-5,1.4162498331884708E-4,0.04805353806476108,0.037993623145733825,0.900049,3.57846731020135E-5,3.5786269597896056E-5,1.9571269925577356E-5,1.9566090543706822E-5,0.04957921468996965,0.04957841185902877,0.021243569204477782,0.02124374749782706,0.020075903809042003,0.020065675691744268,0.0030404638428331086,0.003035035610111056,5.833442965679316,5.84124467265854,5.691630161378826,5.699043471860073,7.38303972480593,7.371691603655569,7.219503331968388,7.208030709714162
20.8,1.0,2.9761584019956953E-5,2.9986904159905956E-4,0.002403205670944706,1.3103285651535306E-4,0.7569091891972988,0.30869042541458036,0.04534611553357808,0.252296430177818,0.33278531805887507,0.4400512095257271,0.033559450579503575,1.3761506069958165E-4,2.3841598004306066E-7,1.309584009403732E-7,3.3059760339111205E-4,1.3479449476784408E-4,0.03816160647642534,0.05026488634065598,2.0782523732431503E-5,1.4160241556798639E-4,0.04918885625420389,0.03725169316629267,0.900049,3.576081048659879E-5,3.57623970064591E-5,1.9648936960190033E-5,1.964376014105598E-5,0.04959033267457506,0.04958964050866681,0.0212400892956092,0.02124036233519796,0.020229414005835396,0.020219174215176612,0.0031229298817788643,0.0031173785598647254,5.716422100088848,5.724240971463801,5.580338460037297,5.5877539749439,7.55078852947788,7.539732951098396,7.389548380398829,7.378328438130583
20.9,1.0,2.9761742173875242E-5,2.9986852405964964E-4,0.002401599034690719,1.3155084006500462E-4,0.7540734782108027,0.3098114095879124,0.046749041509901404,0.2397214290127347,0.32978652428526173,0.4549465393466436,0.03319116902889378,1.370860843482821E-4,2.3825782612476964E-7,1.3147594035035728E-7,3.3066139210276616E-4,1.358189993750335E-4,0.03738179383487303,0.05135488254937865,2.1343266256283445E-5,1.4157064939543398E-4,0.05029754366375494,0.03651128730735139,0.900049,3.57370973567774E-5,3.5738673918715445E-5,1.9726565196546368E-5,1.9721391052553593E-5,0.049599790713956135,0.04959920881541492,0.021235235617513636,0.021235597409315098,0.02038310128675808,0.020372849906255024,0.003207153109185168,0.003201489938442517,5.5994779604982625,5.607269075230954,5.469307174900798,5.476693096102709,7.713971530811012,7.703232382406798,7.555575937001483,7.544631549563241
21.0,1.0,2.976189933292342E-5,2.998680067821752E-4,0.002400002523414601,1.3206856337614174E-4,0.7512363625903755,0.3109269330944042,0.04818700250405789,0.22773919207978538,0.3265240865229297,0.4695650967925328,0.03284707341153315,1.3655502444748452E-4,2.381006670765893E-7,1.319932178248605E-7,3.3071411938170934E-4,1.368446999426509E-4,0.036606006220309746,0.052412691795973534,2.1914709056324672E-5,1.415302664961903E-4,0.05137731296658393,0.035775613621883015,0.900049,3.571353343913915E-5,3.57151000614884E-5,1.980415418445993E-5,1.9798982673729077E-5,0.049607589255972806,0.0496071179072564,0.0212290949756592,0.021229539974428547,0.020536968377330066,0.020526704991397637,0.0032929709465439228,0.003287206358448701,5.483168085974277,5.490900933046462,5.359018597370021,5.366342043282453,7.872313205519599,7.86190376939603,7.717242260850403,7.70659694498759
21.1,1.0,2.9762055498925436E-5,2.9986748976840606E-4,0.00239841611826679,1.3258602449195075E-4,0.7483978833405364,0.3120370884628797,0.04965781475699895,0.21635359682785937,0.3230339871382252,0.4838639291491358,0.03252612155788884,1.360224055923513E-4,2.3794450107457577E-7,1.325102315939673E-7,3.3075579708925524E-4,1.378716054193417E-4,0.03583763116410975,0.053436977278556674,2.249573557040639E-5,1.4148185883724183E-4,0.052426290184033,0.035047588258078265,0.900049,3.5690118460187154E-5,3.5691675161186366E-5,1.9881703603678577E-5,1.9876534739095096E-5,0.04961373052692418,0.049613369563388285,0.021221756581167952,0.021222278825586274,0.02069101624043512,0.020680740812901253,0.003380215084145401,0.0033743603355609587,5.368002158671815,5.375644674616463,5.249904494275672,5.25713823871174,8.025615301741269,8.015546591783501,7.8742734493775535,7.86394352760495
21.2,1.0,2.9762210673704523E-5,2.9986697301896844E-4,0.002396839800405027,1.33103222828316E-4,0.7455580901296913,0.31314194265885176,0.0511592324680378,0.2055616256530731,0.3193516154192802,0.4978073993860381,0.032227177797847485,1.3548875649703221E-4,2.3778932629548964E-7,1.330269810315305E-7,3.307864459226239E-4,1.3889971453670823E-4,0.0350796646094908,0.05442687272996335,2.3085223428894862E-5,1.4142602007407245E-4,0.05344308224153195,0.03432973996062066,0.900049,3.566685214645087E-5,3.566839894432345E-5,1.9959213373866796E-5,1.9954047154729576E-5,0.04961821771359242,0.04961796688839359,0.021213309406801918,0.02121390301111087,0.020845244590106657,0.020834957180506236,0.0034687172761028087,0.0034627835143342294,5.254425301869709,5.26194969142362,5.142340296053858,5.149460994093099,8.17375262278386,8.164030909494501,8.02646523286813,8.016462336229793
21.3,1.0,2.9762364859081435E-5,2.998664565330562E-4,0.002395273551015733,1.3362015923726135E-4,0.7427170410627933,0.3142415376351567,0.05268901439718361,0.1953540828788471,0.3155109998165758,0.5113673305724781,0.03194903965689406,1.349545952664637E-4,2.3763514091857325E-7,1.3354346694370687E-7,3.308060942863689E-4,1.3992901685278074E-4,0.034334657052948796,0.055381969336042,2.3682075344936624E-5,1.4136332938859922E-4,0.05442675469261841,0.033624205650487606,0.900049,3.564373422485187E-5,3.5645271137785985E-5,2.003668363030424E-5,2.003152004155603E-5,0.049621055152082684,0.04962091414295534,0.021203840119173915,0.021204499408289883,0.02099965176985439,0.02098935252791711,0.0035583133112203,0.0035523113017404935,5.142815527409855,5.1501985579423195,5.036642597752934,5.043630847573141,8.316668211399058,8.3072954004063,8.173681919807393,8.164013203892761
21.4,1.0,2.976251805687236E-5,2.9986594030845964E-4,0.002393717351335292,1.3413683597404132E-4,0.7398748022562347,0.31533589146833896,0.05424498144200842,0.18571649590209113,0.3115441429444611,0.5245228550082807,0.03169046483466973,1.3442041747561723E-4,2.3748194312764438E-7,1.3405969154026982E-7,3.3081477801444553E-4,1.409594930415632E-4,0.03360470290029899,0.05630226807953558,2.42852432113463E-5,1.4129433931303598E-4,0.05537680524433877,0.03293272992099159,0.900049,3.562076442301867E-5,3.5622291469146655E-5,2.0114114718317047E-5,2.0108953731040474E-5,0.04962224828940399,0.04962221670216683,0.02119343127926465,0.021194150896955397,0.021154234794382203,0.02114392395623448,0.0036488465696899366,0.003642786481701945,5.033482438638919,5.040705435044848,4.933069218280026,4.939909488148738,8.454366040458373,8.445340211930338,8.315852304969672,8.306520786650816
21.5,1.0,2.9762670268886886E-5,2.9986542434163064E-4,0.0023921711826705647,1.3465325663063364E-4,0.7370314472561235,0.31642499996380685,0.055825063077630854,0.17663010114126437,0.3074805413468381,0.5372599814424504,0.03145019666465987,1.3388668697881043E-4,2.3732973111311897E-7,1.3457565836919218E-7,3.3081253995169516E-4,1.4199111535763228E-4,0.03289145061974975,0.05718812211435521,2.489374665555574E-5,1.412195663656333E-4,0.05629312362992744,0.03225667970541279,0.900049,3.559794246958935E-5,3.559945966696785E-5,2.0191507183148622E-5,2.0186348755378827E-5,0.04962180361947184,0.049621880992754275,0.021182159967579314,0.021182934954844995,0.021308989420829882,0.021298667303644842,0.003740170747513748,0.0037340619983333607,4.926668944656938,4.933717592962462,4.8318215401022195,4.838501955811918,8.586902298678039,8.578218317153281,8.45296353192746,8.443968544489115
21.6,1.0,2.9762821496926088E-5,2.998649086277738E-4,0.0023906350264181944,1.3516942604435058E-4,0.7341870563460801,0.31750883859405604,0.057427331130001744,0.16807284532582795,0.3033468892293134,0.549570947908846,0.031226986945829694,1.333538296438842E-4,2.371785030739185E-7,1.3509137222602508E-7,3.3079942942127366E-4,1.430238482408921E-4,0.03219612981772841,0.05804017466411212,2.5506685638010755E-5,1.4113948471810453E-4,0.05717594179798975,0.03159707125618066,0.900049,3.5575268094496124E-5,3.557677546108778E-5,2.0268861756154056E-5,2.026370583390376E-5,0.04961972860229988,0.04961991441319105,0.0211700968645836,0.02117092270771568,0.021463910240633086,0.021453577236133815,0.0038321516867115676,0.003826002845701613,4.822555469828626,4.829419472659262,4.733048661594718,4.739560688427098,8.714376055410924,8.706026199616819,8.585053546458322,8.576391269698462
